PROVRES,ANIO,SEXO,EDAD_MIN,POBLACION
86,2018,1,80,6729
86,2018,2,0,8684
86,2018,2,1,76175
86,2018,2,10,42756
86,2018,2,15,45923
86,2018,2,20,45176
86,2018,2,25,38035
86,2018,2,30,32847
86,2018,2,35,33075
86,2018,2,40,30618
86,2018,2,45,24399
86,2018,2,50,20498
86,2018,2,55,19029
86,2018,2,60,17351
86,2018,2,65,14678
86,2018,2,70,11437
86,2018,2,75,8651
86,2018,2,80,11877
86,2019,1,0,9243
86,2019,1,1,81367
86,2019,1,10,44408
86,2019,1,15,47192
86,2019,1,20,47378
86,2019,1,25,39635
86,2019,1,30,31356
86,2019,1,35,30723
86,2019,1,40,30045
86,2019,1,45,25058
86,2019,1,50,21005
86,2019,1,55,18926
86,2019,1,60,17013
86,2019,1,65,14366
86,2019,1,70,10397
86,2019,1,75,6917
86,2019,1,80,6954
86,2019,2,0,8717
86,2019,2,1,76642
86,2019,2,10,42036
86,2019,2,15,45091
86,2019,2,20,45497
86,2019,2,25,39517
86,2019,2,30,33143
86,2019,2,35,32961
86,2019,2,40,31565
86,2019,2,45,25486
86,2019,2,50,20882
86,2019,2,55,19171
86,2019,2,60,17596
86,2019,2,65,15100
86,2019,2,70,11815
86,2019,2,75,8867
86,2019,2,80,12240
86,2020,1,0,9269
86,2020,1,1,81973
86,2020,1,10,43864
86,2020,1,15,46353
86,2020,1,20,47517
86,2020,1,25,41287
86,2020,1,30,32098
86,2020,1,35,30472
86,2020,1,40,30534
86,2020,1,45,26007
86,2020,1,50,21466
86,2020,1,55,19102
86,2020,1,60,17129
86,2020,1,65,14691
86,2020,1,70,10794
86,2020,1,75,7148
86,2020,1,80,7193
86,2020,2,0,8741
86,2020,2,1,77299
86,2020,2,10,41282
86,2020,2,15,44237
86,2020,2,20,45531
86,2020,2,25,40881
86,2020,2,30,33741
86,2020,2,35,32791
86,2020,2,40,32280
86,2020,2,45,26662
86,2020,2,50,21416
86,2020,2,55,19307
86,2020,2,60,17814
86,2020,2,65,15492
86,2020,2,70,12218
86,2020,2,75,9112
86,2020,2,80,12612
86,2021,1,0,9284
86,2021,1,1,82319
86,2021,1,10,43683
86,2021,1,15,45590
86,2021,1,20,47318
86,2021,1,25,42711
86,2021,1,30,33238
86,2021,1,35,30273
86,2021,1,40,30766
86,2021,1,45,26993
86,2021,1,50,22049
86,2021,1,55,19288
86,2021,1,60,17258
86,2021,1,65,14944
86,2021,1,70,11209
86,2021,1,75,7405
86,2021,1,80,7447
86,2021,2,0,8754
86,2021,2,1,77613
86,2021,2,10,41014
86,2021,2,15,43411
86,2021,2,20,45273
86,2021,2,25,42030
86,2021,2,30,34686
86,2021,2,35,32649
86,2021,2,40,32710
86,2021,2,45,27893
86,2021,2,50,22104
86,2021,2,55,19455
86,2021,2,60,18007
86,2021,2,65,15846
86,2021,2,70,12640
86,2021,2,75,9386
86,2021,2,80,12999
86,2022,1,0,7487
86,2022,1,1,73230
86,2022,1,10,43884
86,2022,1,15,45956
86,2022,1,20,46377
86,2022,1,25,44398
86,2022,1,30,41597
86,2022,1,35,36943
86,2022,1,40,36320
86,2022,1,45,30578
86,2022,1,50,23407
86,2022,1,55,19902
86,2022,1,60,18490
86,2022,1,65,16030
86,2022,1,70,12579
86,2022,1,75,9057
86,2022,1,80,14507
86,2022,2,0,7898
86,2022,2,1,77235
86,2022,2,10,45296
86,2022,2,15,48095
86,2022,2,20,48658
86,2022,2,25,46865
86,2022,2,30,42768
86,2022,2,35,37293
86,2022,2,40,36383
86,2022,2,45,30340
86,2022,2,50,23684
86,2022,2,55,19881
86,2022,2,60,17294
86,2022,2,65,14774
86,2022,2,70,11703
86,2022,2,75,7171
86,2022,2,80,9196
86,2023,1,0,6941
86,2023,1,1,71517
86,2023,1,10,43135
86,2023,1,15,45321
86,2023,1,20,46530
86,2023,1,25,44671
86,2023,1,30,42480
86,2023,1,35,37477
86,2023,1,40,36336
86,2023,1,45,32196
86,2023,1,50,24484
86,2023,1,55,20162
86,2023,1,60,18563
86,2023,1,65,16397
86,2023,1,70,12913
86,2023,1,75,9333
86,2023,1,80,14583
86,2023,2,0,7311
86,2023,2,1,75442
86,2023,2,10,44660
86,2023,2,15,47251
86,2023,2,20,48754
86,2023,2,25,46974
86,2023,2,30,43990
86,2023,2,35,37847
86,2023,2,40,36464
86,2023,2,45,31917
86,2023,2,50,24571
86,2023,2,55,20233
86,2023,2,60,17492
86,2023,2,65,14885
86,2023,2,70,11900
86,2023,2,75,7634
86,2023,2,80,9246
86,2024,1,0,6403
86,2024,1,1,69034
86,2024,1,10,42744
86,2024,1,15,45007
86,2024,1,20,46494
86,2024,1,25,44860
86,2024,1,30,43180
86,2024,1,35,38238
86,2024,1,40,36230
86,2024,1,45,33663
86,2024,1,50,25702
86,2024,1,55,20552
86,2024,1,60,18634
86,2024,1,65,16719
86,2024,1,70,13277
86,2024,1,75,9710
86,2024,1,80,14738
86,2024,2,0,6720
86,2024,2,1,72696
86,2024,2,10,44610
86,2024,2,15,46613
86,2024,2,20,48690
86,2024,2,25,47054
86,2024,2,30,44984
86,2024,2,35,38662
86,2024,2,40,36420
86,2024,2,45,33380
86,2024,2,50,25594
86,2024,2,55,20682
86,2024,2,60,17719
86,2024,2,65,15018
86,2024,2,70,12063
86,2024,2,75,8139
86,2024,2,80,9180
90,2005,1,0,14537
90,2005,1,1,130256
90,2005,1,10,74025
90,2005,1,15,72024
90,2005,1,20,63837
90,2005,1,25,58760
90,2005,1,30,57210
90,2005,1,35,45885
90,2005,1,40,37992
90,2005,1,45,35635
90,2005,1,50,34879
90,2005,1,55,32454
90,2005,1,60,25794
90,2005,1,65,18363
90,2005,1,70,13076
90,2005,1,75,9580
90,2005,1,80,9437
90,2005,2,0,13662
90,2005,2,1,123256
90,2005,2,10,71444
90,2005,2,15,70982
90,2005,2,20,64145
90,2005,2,25,59743
90,2005,2,30,58606
90,2005,2,35,47632
90,2005,2,40,39744
90,2005,2,45,38087
90,2005,2,50,37567
90,2005,2,55,34092
90,2005,2,60,27793
90,2005,2,65,21092
90,2005,2,70,16786
90,2005,2,75,13914
90,2005,2,80,16936
90,2006,1,0,14537
90,2006,1,1,130256
90,2006,1,10,74025
90,2006,1,15,72024
90,2006,1,20,63837
90,2006,1,25,58760
90,2006,1,30,57210
90,2006,1,35,45885
90,2006,1,40,37992
90,2006,1,45,35635
90,2006,1,50,34879
90,2006,1,55,32454
90,2006,1,60,25794
90,2006,1,65,18363
90,2006,1,70,13076
90,2006,1,75,9580
90,2006,1,80,9437
90,2006,2,0,13662
90,2006,2,1,123256
90,2006,2,10,71444
90,2006,2,15,70982
90,2006,2,20,64145
90,2006,2,25,59743
90,2006,2,30,58606
90,2006,2,35,47632
90,2006,2,40,39744
90,2006,2,45,38087
90,2006,2,50,37567
90,2006,2,55,34092
90,2006,2,60,27793
90,2006,2,65,21092
90,2006,2,70,16786
90,2006,2,75,13914
90,2006,2,80,16936
90,2007,1,0,14537
90,2007,1,1,130256
90,2007,1,10,74025
90,2007,1,15,72024
90,2007,1,20,63837
90,2007,1,25,58760
90,2007,1,30,57210
90,2007,1,35,45885
90,2007,1,40,37992
90,2007,1,45,35635
90,2007,1,50,34879
90,2007,1,55,32454
90,2007,1,60,25794
90,2007,1,65,18363
90,2007,1,70,13076
90,2007,1,75,9580
90,2007,1,80,9437
90,2007,2,0,13662
90,2007,2,1,123256
90,2007,2,10,71444
90,2007,2,15,70982
90,2007,2,20,64145
90,2007,2,25,59743
90,2007,2,30,58606
90,2007,2,35,47632
90,2007,2,40,39744
90,2007,2,45,38087
90,2007,2,50,37567
90,2007,2,55,34092
90,2007,2,60,27793
90,2007,2,65,21092
90,2007,2,70,16786
90,2007,2,75,13914
90,2007,2,80,16936
90,2008,1,0,14537
90,2008,1,1,130256
90,2008,1,10,74025
90,2008,1,15,72024
90,2008,1,20,63837
90,2008,1,25,58760
90,2008,1,30,57210
90,2008,1,35,45885
90,2008,1,40,37992
90,2008,1,45,35635
90,2008,1,50,34879
90,2008,1,55,32454
90,2008,1,60,25794
90,2008,1,65,18363
90,2008,1,70,13076
90,2008,1,75,9580
90,2008,1,80,9437
90,2008,2,0,13662
90,2008,2,1,123256
90,2008,2,10,71444
90,2008,2,15,70982
90,2008,2,20,64145
90,2008,2,25,59743
90,2008,2,30,58606
90,2008,2,35,47632
90,2008,2,40,39744
90,2008,2,45,38087
90,2008,2,50,37567
90,2008,2,55,34092
90,2008,2,60,27793
90,2008,2,65,21092
90,2008,2,70,16786
90,2008,2,75,13914
90,2008,2,80,16936
90,2009,1,0,14537
90,2009,1,1,130256
90,2009,1,10,74025
90,2009,1,15,72024
90,2009,1,20,63837
90,2009,1,25,58760
90,2009,1,30,57210
90,2009,1,35,45885
90,2009,1,40,37992
90,2009,1,45,35635
90,2009,1,50,34879
90,2009,1,55,32454
90,2009,1,60,25794
90,2009,1,65,18363
90,2009,1,70,13076
90,2009,1,75,9580
90,2009,1,80,9437
90,2009,2,0,13662
90,2009,2,1,123256
90,2009,2,10,71444
90,2009,2,15,70982
90,2009,2,20,64145
90,2009,2,25,59743
90,2009,2,30,58606
90,2009,2,35,47632
90,2009,2,40,39744
90,2009,2,45,38087
90,2009,2,50,37567
90,2009,2,55,34092
90,2009,2,60,27793
90,2009,2,65,21092
90,2009,2,70,16786
90,2009,2,75,13914
90,2009,2,80,16936
90,2010,1,0,14537
90,2010,1,1,130256
90,2010,1,10,74025
90,2010,1,15,72024
90,2010,1,20,63837
90,2010,1,25,58760
90,2010,1,30,57210
90,2010,1,35,45885
90,2010,1,40,37992
90,2010,1,45,35635
90,2010,1,50,34879
90,2010,1,55,32454
90,2010,1,60,25794
90,2010,1,65,18363
90,2010,1,70,13076
90,2010,1,75,9580
90,2010,1,80,9437
90,2010,2,0,13662
90,2010,2,1,123256
90,2010,2,10,71444
90,2010,2,15,70982
90,2010,2,20,64145
90,2010,2,25,59743
90,2010,2,30,58606
90,2010,2,35,47632
90,2010,2,40,39744
90,2010,2,45,38087
90,2010,2,50,37567
90,2010,2,55,34092
90,2010,2,60,27793
90,2010,2,65,21092
90,2010,2,70,16786
90,2010,2,75,13914
90,2010,2,80,16936
90,2011,1,0,14732
90,2011,1,1,130782
90,2011,1,10,73745
90,2011,1,15,73015
90,2011,1,20,65521
90,2011,1,25,58929
90,2011,1,30,57964
90,2011,1,35,48213
90,2011,1,40,38912
90,2011,1,45,35720
90,2011,1,50,34815
90,2011,1,55,32923
90,2011,1,60,26886
90,2011,1,65,19230
90,2011,1,70,13387
90,2011,1,75,9607
90,2011,1,80,9746
90,2011,2,0,13846
90,2011,2,1,123541
90,2011,2,10,70933
90,2011,2,15,71755
90,2011,2,20,65763
90,2011,2,25,59885
90,2011,2,30,59309
90,2011,2,35,50004
90,2011,2,40,40668
90,2011,2,45,38046
90,2011,2,50,37668
90,2011,2,55,34848
90,2011,2,60,28923
90,2011,2,65,21968
90,2011,2,70,17042
90,2011,2,75,13992
90,2011,2,80,17614
90,2012,1,0,14929
90,2012,1,1,131475
90,2012,1,10,73357
90,2012,1,15,73664
90,2012,1,20,67283
90,2012,1,25,59486
90,2012,1,30,58149
90,2012,1,35,50654
90,2012,1,40,40078
90,2012,1,45,35906
90,2012,1,50,34751
90,2012,1,55,33212
90,2012,1,60,27931
90,2012,1,65,20167
90,2012,1,70,13802
90,2012,1,75,9651
90,2012,1,80,10046
90,2012,2,0,14038
90,2012,2,1,124015
90,2012,2,10,70341
90,2012,2,15,72161
90,2012,2,20,67423
90,2012,2,25,60419
90,2012,2,30,59457
90,2012,2,35,52450
90,2012,2,40,41881
90,2012,2,45,38103
90,2012,2,50,37674
90,2012,2,55,35483
90,2012,2,60,30011
90,2012,2,65,22949
90,2012,2,70,17410
90,2012,2,75,14046
90,2012,2,80,18287
90,2013,1,0,15116
90,2013,1,1,132312
90,2013,1,10,72911
90,2013,1,15,74015
90,2013,1,20,69013
90,2013,1,25,60394
90,2013,1,30,57986
90,2013,1,35,52991
90,2013,1,40,41510
90,2013,1,45,36232
90,2013,1,50,34706
90,2013,1,55,33359
90,2013,1,60,28881
90,2013,1,65,21164
90,2013,1,70,14312
90,2013,1,75,9730
90,2013,1,80,10336
90,2013,2,0,14225
90,2013,2,1,124662
90,2013,2,10,69710
90,2013,2,15,72248
90,2013,2,20,69021
90,2013,2,25,61303
90,2013,2,30,59259
90,2013,2,35,54766
90,2013,2,40,43391
90,2013,2,45,38308
90,2013,2,50,37619
90,2013,2,55,35989
90,2013,2,60,31038
90,2013,2,65,24008
90,2013,2,70,17888
90,2013,2,75,14114
90,2013,2,80,18943
90,2014,1,0,15286
90,2014,1,1,133252
90,2014,1,10,72469
90,2014,1,15,74108
90,2014,1,20,70597
90,2014,1,25,61608
90,2014,1,30,57733
90,2014,1,35,54973
90,2014,1,40,43241
90,2014,1,45,36724
90,2014,1,50,34696
90,2014,1,55,33409
90,2014,1,60,29700
90,2014,1,65,22188
90,2014,1,70,14921
90,2014,1,75,9868
90,2014,1,80,10612
90,2014,2,0,14402
90,2014,2,1,125444
90,2014,2,10,69084
90,2014,2,15,72080
90,2014,2,20,70440
90,2014,2,25,62489
90,2014,2,30,58974
90,2014,2,35,56706
90,2014,2,40,45207
90,2014,2,45,38717
90,2014,2,50,37535
90,2014,2,55,36364
90,2014,2,60,31986
90,2014,2,65,25108
90,2014,2,70,18488
90,2014,2,75,14226
90,2014,2,80,19570
90,2015,1,0,15426
90,2015,1,1,134253
90,2015,1,10,72090
90,2015,1,15,73996
90,2015,1,20,71917
90,2015,1,25,63104
90,2015,1,30,57603
90,2015,1,35,56385
90,2015,1,40,45290
90,2015,1,45,37424
90,2015,1,50,34725
90,2015,1,55,33403
90,2015,1,60,30350
90,2015,1,65,23230
90,2015,1,70,15621
90,2015,1,75,10078
90,2015,1,80,10872
90,2015,2,0,14551
90,2015,2,1,126320
90,2015,2,10,68526
90,2015,2,15,71708
90,2015,2,20,71576
90,2015,2,25,63941
90,2015,2,30,58810
90,2015,2,35,58070
90,2015,2,40,47335
90,2015,2,45,39367
90,2015,2,50,37459
90,2015,2,55,36602
90,2015,2,60,32847
90,2015,2,65,26221
90,2015,2,70,19205
90,2015,2,75,14403
90,2015,2,80,20170
90,2016,1,0,15457
90,2016,1,1,135352
90,2016,1,10,71840
90,2016,1,15,73721
90,2016,1,20,72914
90,2016,1,25,64784
90,2016,1,30,57783
90,2016,1,35,57142
90,2016,1,40,47609
90,2016,1,45,38339
90,2016,1,50,34828
90,2016,1,55,33369
90,2016,1,60,30823
90,2016,1,65,24256
90,2016,1,70,16404
90,2016,1,75,10365
90,2016,1,80,11126
90,2016,2,0,14578
90,2016,2,1,127355
90,2016,2,10,68075
90,2016,2,15,71207
90,2016,2,20,72351
90,2016,2,25,65559
90,2016,2,30,58958
90,2016,2,35,58777
90,2016,2,40,49700
90,2016,2,45,40292
90,2016,2,50,37433
90,2016,2,55,36718
90,2016,2,60,33598
90,2016,2,65,27316
90,2016,2,70,20043
90,2016,2,75,14667
90,2016,2,80,20737
90,2017,1,0,15478
90,2017,1,1,136423
90,2017,1,10,71746
90,2017,1,15,73340
90,2017,1,20,73569
90,2017,1,25,66544
90,2017,1,30,58347
90,2017,1,35,57338
90,2017,1,40,50034
90,2017,1,45,39498
90,2017,1,50,35028
90,2017,1,55,33334
90,2017,1,60,31126
90,2017,1,65,25242
90,2017,1,70,17247
90,2017,1,75,10736
90,2017,1,80,11386
90,2017,2,0,14596
90,2017,2,1,128389
90,2017,2,10,67784
90,2017,2,15,70621
90,2017,2,20,72760
90,2017,2,25,67222
90,2017,2,30,59494
90,2017,2,35,58934
90,2017,2,40,52139
90,2017,2,45,41501
90,2017,2,50,37501
90,2017,2,55,36743
90,2017,2,60,34236
90,2017,2,65,28375
90,2017,2,70,20975
90,2017,2,75,15027
90,2017,2,80,21279
90,2018,1,0,15488
90,2018,1,1,137399
90,2018,1,10,71837
90,2018,1,15,72899
90,2018,1,20,73930
90,2018,1,25,68273
90,2018,1,30,59259
90,2018,1,35,57184
90,2018,1,40,52360
90,2018,1,45,40917
90,2018,1,50,35365
90,2018,1,55,33320
90,2018,1,60,31296
90,2018,1,65,26141
90,2018,1,70,18147
90,2018,1,75,11176
90,2018,1,80,11667
90,2018,2,0,14604
90,2018,2,1,129359
90,2018,2,10,67685
90,2018,2,15,69994
90,2018,2,20,72852
90,2018,2,25,68820
90,2018,2,30,60385
90,2018,2,35,58740
90,2018,2,40,54449
90,2018,2,45,43008
90,2018,2,50,37716
90,2018,2,55,36707
90,2018,2,60,34746
90,2018,2,65,29376
90,2018,2,70,21980
90,2018,2,75,15483
90,2018,2,80,21826
90,2019,1,0,15487
90,2019,1,1,138251
90,2019,1,10,72094
90,2019,1,15,72465
90,2019,1,20,74029
90,2019,1,25,69859
90,2019,1,30,60478
90,2019,1,35,56937
90,2019,1,40,54332
90,2019,1,45,42640
90,2019,1,50,35860
90,2019,1,55,33336
90,2019,1,60,31376
90,2019,1,65,26921
90,2019,1,70,19072
90,2019,1,75,11701
90,2019,1,80,11979
90,2019,2,0,14602
90,2019,2,1,130240
90,2019,2,10,67761
90,2019,2,15,69370
90,2019,2,20,72689
90,2019,2,25,70239
90,2019,2,30,61576
90,2019,2,35,58463
90,2019,2,40,56386
90,2019,2,45,44815
90,2019,2,50,38129
90,2019,2,55,36644
90,2019,2,60,35133
90,2019,2,65,30304
90,2019,2,70,23019
90,2019,2,75,16047
90,2019,2,80,22388
90,2020,1,0,15476
90,2020,1,1,138910
90,2020,1,10,72537
90,2020,1,15,72092
90,2020,1,20,73929
90,2020,1,25,71178
90,2020,1,30,61971
90,2020,1,35,56820
90,2020,1,40,55739
90,2020,1,45,44670
90,2020,1,50,36563
90,2020,1,55,33388
90,2020,1,60,31399
90,2020,1,65,27556
90,2020,1,70,20011
90,2020,1,75,12298
90,2020,1,80,12334
90,2020,2,0,14591
90,2020,2,1,130939
90,2020,2,10,68045
90,2020,2,15,68818
90,2020,2,20,72324
90,2020,2,25,71375
90,2020,2,30,63028
90,2020,2,35,58306
90,2020,2,40,57748
90,2020,2,45,46935
90,2020,2,50,38781
90,2020,2,55,36587
90,2020,2,60,35385
90,2020,2,65,31147
90,2020,2,70,24078
90,2020,2,75,16714
90,2020,2,80,22984
90,2021,1,0,15456
90,2021,1,1,138985
90,2021,1,10,73515
90,2021,1,15,71845
90,2021,1,20,73667
90,2021,1,25,72178
90,2021,1,30,63651
90,2021,1,35,57007
90,2021,1,40,56495
90,2021,1,45,46968
90,2021,1,50,37475
90,2021,1,55,33511
90,2021,1,60,31396
90,2021,1,65,28030
90,2021,1,70,20940
90,2021,1,75,12962
90,2021,1,80,12738
90,2021,2,0,14571
90,2021,2,1,130995
90,2021,2,10,68975
90,2021,2,15,68370
90,2021,2,20,71826
90,2021,2,25,72154
90,2021,2,30,64648
90,2021,2,35,58459
90,2021,2,40,58458
90,2021,2,45,49288
90,2021,2,50,39705
90,2021,2,55,36577
90,2021,2,60,35518
90,2021,2,65,31891
90,2021,2,70,25117
90,2021,2,75,17488
90,2021,2,80,23628
90,2022,1,0,11746
90,2022,1,1,119161
90,2022,1,10,72047
90,2022,1,15,71690
90,2022,1,20,75857
90,2022,1,25,75090
90,2022,1,30,69755
90,2022,1,35,60526
90,2022,1,40,64947
90,2022,1,45,54601
90,2022,1,50,41902
90,2022,1,55,37580
90,2022,1,60,35961
90,2022,1,65,33220
90,2022,1,70,26051
90,2022,1,75,16886
90,2022,1,80,23472
90,2022,2,0,12118
90,2022,2,1,123008
90,2022,2,10,74676
90,2022,2,15,74248
90,2022,2,20,78226
90,2022,2,25,76942
90,2022,2,30,70441
90,2022,2,35,60001
90,2022,2,40,63842
90,2022,2,45,52908
90,2022,2,50,39810
90,2022,2,55,34724
90,2022,2,60,31330
90,2022,2,65,28386
90,2022,2,70,22388
90,2022,2,75,12679
90,2022,2,80,12069
90,2023,1,0,10988
90,2023,1,1,114888
90,2023,1,10,72507
90,2023,1,15,70845
90,2023,1,20,75544
90,2023,1,25,74929
90,2023,1,30,71476
90,2023,1,35,61403
90,2023,1,40,63208
90,2023,1,45,58452
90,2023,1,50,43287
90,2023,1,55,37821
90,2023,1,60,35937
90,2023,1,65,33464
90,2023,1,70,27030
90,2023,1,75,17846
90,2023,1,80,23396
90,2023,2,0,11270
90,2023,2,1,118684
90,2023,2,10,74917
90,2023,2,15,73370
90,2023,2,20,77851
90,2023,2,25,76882
90,2023,2,30,72451
90,2023,2,35,61107
90,2023,2,40,62183
90,2023,2,45,56793
90,2023,2,50,41209
90,2023,2,55,35026
90,2023,2,60,31537
90,2023,2,65,28217
90,2023,2,70,22959
90,2023,2,75,13752
90,2023,2,80,12010
90,2024,1,0,10209
90,2024,1,1,109531
90,2024,1,10,73359
90,2024,1,15,70566
90,2024,1,20,74855
90,2024,1,25,74832
90,2024,1,30,72922
90,2024,1,35,62666
90,2024,1,40,61256
90,2024,1,45,61850
90,2024,1,50,45076
90,2024,1,55,38266
90,2024,1,60,35962
90,2024,1,65,33617
90,2024,1,70,27991
90,2024,1,75,19021
90,2024,1,80,23691
90,2024,2,0,10445
90,2024,2,1,113305
90,2024,2,10,75538
90,2024,2,15,72953
90,2024,2,20,77127
90,2024,2,25,76887
90,2024,2,30,74158
90,2024,2,35,62609
90,2024,2,40,60298
90,2024,2,45,60240
90,2024,2,50,43002
90,2024,2,55,35515
90,2024,2,60,31821
90,2024,2,65,28103
90,2024,2,70,23471
90,2024,2,75,14949
90,2024,2,80,12277
94,2005,1,0,1253
94,2005,1,1,11702
94,2005,1,10,6177
94,2005,1,15,6009
94,2005,1,20,5718
94,2005,1,25,5861
94,2005,1,30,5951
94,2005,1,35,5032
94,2005,1,40,4384
94,2005,1,45,4548
94,2005,1,50,3888
94,2005,1,55,2689
94,2005,1,60,1742
94,2005,1,65,1024
94,2005,1,70,631
94,2005,1,75,358
94,2005,1,80,268
94,2005,2,0,1175
94,2005,2,1,11058
94,2005,2,10,5939
94,2005,2,15,5746
94,2005,2,20,5334
94,2005,2,25,5613
94,2005,2,30,5685
94,2005,2,35,4899
94,2005,2,40,4322
94,2005,2,45,4343
94,2005,2,50,3463
94,2005,2,55,2447
94,2005,2,60,1631
94,2005,2,65,1046
94,2005,2,70,713
94,2005,2,75,480
94,2005,2,80,532
94,2006,1,0,1253
94,2006,1,1,11702
94,2006,1,10,6177
94,2006,1,15,6009
94,2006,1,20,5718
94,2006,1,25,5861
94,2006,1,30,5951
94,2006,1,35,5032
94,2006,1,40,4384
94,2006,1,45,4548
94,2006,1,50,3888
94,2006,1,55,2689
94,2006,1,60,1742
94,2006,1,65,1024
94,2006,1,70,631
94,2006,1,75,358
94,2006,1,80,268
94,2006,2,0,1175
94,2006,2,1,11058
94,2006,2,10,5939
94,2006,2,15,5746
94,2006,2,20,5334
94,2006,2,25,5613
94,2006,2,30,5685
94,2006,2,35,4899
94,2006,2,40,4322
94,2006,2,45,4343
94,2006,2,50,3463
94,2006,2,55,2447
94,2006,2,60,1631
94,2006,2,65,1046
94,2006,2,70,713
94,2006,2,75,480
94,2006,2,80,532
94,2007,1,0,1253
94,2007,1,1,11702
94,2007,1,10,6177
94,2007,1,15,6009
94,2007,1,20,5718
94,2007,1,25,5861
94,2007,1,30,5951
94,2007,1,35,5032
94,2007,1,40,4384
94,2007,1,45,4548
94,2007,1,50,3888
94,2007,1,55,2689
94,2007,1,60,1742
94,2007,1,65,1024
94,2007,1,70,631
94,2007,1,75,358
94,2007,1,80,268
94,2007,2,0,1175
94,2007,2,1,11058
94,2007,2,10,5939
94,2007,2,15,5746
94,2007,2,20,5334
94,2007,2,25,5613
94,2007,2,30,5685
94,2007,2,35,4899
94,2007,2,40,4322
94,2007,2,45,4343
94,2007,2,50,3463
94,2007,2,55,2447
94,2007,2,60,1631
94,2007,2,65,1046
94,2007,2,70,713
94,2007,2,75,480
94,2007,2,80,532
94,2008,1,0,1253
94,2008,1,1,11702
94,2008,1,10,6177
94,2008,1,15,6009
94,2008,1,20,5718
94,2008,1,25,5861
94,2008,1,30,5951
94,2008,1,35,5032
94,2008,1,40,4384
94,2008,1,45,4548
94,2008,1,50,3888
94,2008,1,55,2689
94,2008,1,60,1742
94,2008,1,65,1024
94,2008,1,70,631
94,2008,1,75,358
94,2008,1,80,268
94,2008,2,0,1175
94,2008,2,1,11058
94,2008,2,10,5939
94,2008,2,15,5746
94,2008,2,20,5334
94,2008,2,25,5613
94,2008,2,30,5685
94,2008,2,35,4899
94,2008,2,40,4322
94,2008,2,45,4343
94,2008,2,50,3463
94,2008,2,55,2447
94,2008,2,60,1631
94,2008,2,65,1046
94,2008,2,70,713
94,2008,2,75,480
94,2008,2,80,532
94,2009,1,0,1253
94,2009,1,1,11702
94,2009,1,10,6177
94,2009,1,15,6009
94,2009,1,20,5718
94,2009,1,25,5861
94,2009,1,30,5951
94,2009,1,35,5032
94,2009,1,40,4384
94,2009,1,45,4548
94,2009,1,50,3888
94,2009,1,55,2689
94,2009,1,60,1742
94,2009,1,65,1024
94,2009,1,70,631
94,2009,1,75,358
94,2009,1,80,268
94,2009,2,0,1175
94,2009,2,1,11058
94,2009,2,10,5939
94,2009,2,15,5746
94,2009,2,20,5334
94,2009,2,25,5613
94,2009,2,30,5685
94,2009,2,35,4899
94,2009,2,40,4322
94,2009,2,45,4343
94,2009,2,50,3463
94,2009,2,55,2447
94,2009,2,60,1631
94,2009,2,65,1046
94,2009,2,70,713
94,2009,2,75,480
94,2009,2,80,532
94,2010,1,0,1253
94,2010,1,1,11702
94,2010,1,10,6177
94,2010,1,15,6009
94,2010,1,20,5718
94,2010,1,25,5861
94,2010,1,30,5951
94,2010,1,35,5032
94,2010,1,40,4384
94,2010,1,45,4548
94,2010,1,50,3888
94,2010,1,55,2689
94,2010,1,60,1742
94,2010,1,65,1024
94,2010,1,70,631
94,2010,1,75,358
94,2010,1,80,268
94,2010,2,0,1175
94,2010,2,1,11058
94,2010,2,10,5939
94,2010,2,15,5746
94,2010,2,20,5334
94,2010,2,25,5613
94,2010,2,30,5685
94,2010,2,35,4899
94,2010,2,40,4322
94,2010,2,45,4343
94,2010,2,50,3463
94,2010,2,55,2447
94,2010,2,60,1631
94,2010,2,65,1046
94,2010,2,70,713
94,2010,2,75,480
94,2010,2,80,532
94,2011,1,0,1258
94,2011,1,1,11814
94,2011,1,10,6382
94,2011,1,15,6144
94,2011,1,20,5817
94,2011,1,25,6012
94,2011,1,30,6230
94,2011,1,35,5329
94,2011,1,40,4475
94,2011,1,45,4544
94,2011,1,50,4072
94,2011,1,55,2889
94,2011,1,60,1893
94,2011,1,65,1115
94,2011,1,70,667
94,2011,1,75,381
94,2011,1,80,288
94,2011,2,0,1181
94,2011,2,1,11185
94,2011,2,10,6114
94,2011,2,15,5852
94,2011,2,20,5466
94,2011,2,25,5749
94,2011,2,30,5902
94,2011,2,35,5160
94,2011,2,40,4429
94,2011,2,45,4403
94,2011,2,50,3667
94,2011,2,55,2620
94,2011,2,60,1760
94,2011,2,65,1129
94,2011,2,70,746
94,2011,2,75,500
94,2011,2,80,569
94,2012,1,0,1272
94,2012,1,1,11901
94,2012,1,10,6605
94,2012,1,15,6266
94,2012,1,20,5946
94,2012,1,25,6139
94,2012,1,30,6458
94,2012,1,35,5655
94,2012,1,40,4623
94,2012,1,45,4513
94,2012,1,50,4230
94,2012,1,55,3104
94,2012,1,60,2041
94,2012,1,65,1224
94,2012,1,70,707
94,2012,1,75,405
94,2012,1,80,309
94,2012,2,0,1194
94,2012,2,1,11283
94,2012,2,10,6315
94,2012,2,15,5942
94,2012,2,20,5626
94,2012,2,25,5857
94,2012,2,30,6093
94,2012,2,35,5434
94,2012,2,40,4582
94,2012,2,45,4427
